,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Price,Year,Month
5010,EMEA-2021-102876,2021-09-07,Gavin Nash,France,Paris,EMEA,EU-WEST,Oracle,Tech,Strategic,ContactMatcher,4.923,3,0.7,-3.9384,5.469999999999999,2021,9
5011,AMER-2023-139647,2023-05-12,Olivia Graham,Chile,Santiago,AMER,LATAM,Phillips 66,Energy,Strategic,Marketing Suite,209.979,7,0.7,-356.9643,99.99,2023,5
5012,AMER-2023-160465,2023-07-22,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,Manufacturing,Enterprise,ContactMatcher,33.93,3,0.7,-22.62,37.699999999999996,2023,7
5013,AMER-2023-160465,2023-07-22,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,Manufacturing,Enterprise,Marketing Suite - Gold,222.32,7,0.2,25.011,39.699999999999996,2023,7
5014,AMER-2023-160465,2023-07-22,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,Manufacturing,Enterprise,Site Analytics,210.564,6,0.4,-52.641,58.49,2023,7
5015,AMER-2020-153850,2020-11-24,Boris Walsh,Mexico,Cancun,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,SaaS Connector Pack,35.168,7,0.2,9.6712,6.279999999999999,2020,11
5016,AMER-2020-153850,2020-11-24,Boris Walsh,Mexico,Cancun,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,Site Analytics,1502.376,4,0.4,-250.396,625.99,2020,11
5017,AMER-2020-127558,2020-11-15,Kylie Lee,United States,New York City,AMER,NAMER,Engie,Energy,SMB,SaaS Connector Pack,10.11,3,0.0,3.2352,3.3699999999999997,2020,11
5018,AMER-2020-127558,2020-11-15,Kylie Lee,United States,New York City,AMER,NAMER,Engie,Energy,SMB,Data Smasher,772.47,3,0.0,146.7693,257.49,2020,11
5019,AMER-2020-127558,2020-11-15,Kylie Lee,United States,New York City,AMER,NAMER,Engie,Energy,SMB,Support,20.46,2,0.0,5.3196,10.23,2020,11
5020,EMEA-2023-136511,2023-03-24,Jonathan Clark,United Kingdom,London,EMEA,UKIR,Allstate,Finance,Strategic,Support,347.58,3,0.0,17.379,115.86,2023,3
5021,AMER-2022-133795,2022-12-19,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,Consumer Products,SMB,Data Smasher,72.64,2,0.0,21.792,36.32,2022,12
5022,AMER-2022-133795,2022-12-19,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,Consumer Products,SMB,Data Smasher,772.47,3,0.0,146.7693,257.49,2022,12
5023,AMER-2022-133795,2022-12-19,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,Consumer Products,SMB,SaaS Connector Pack,39.92,4,0.0,11.1776,9.98,2022,12
5024,APJ-2023-130953,2023-07-30,Michael King,Singapore,Singapore,APJ,APAC,FedEx,Transportation,SMB,ContactMatcher,33.48,2,0.0,16.4052,16.74,2023,7
5025,APJ-2023-130953,2023-07-30,Michael King,Singapore,Singapore,APJ,APAC,FedEx,Transportation,SMB,Site Analytics,461.97,3,0.0,133.9713,153.99,2023,7
5026,APJ-2023-130953,2023-07-30,Michael King,Singapore,Singapore,APJ,APAC,FedEx,Transportation,SMB,OneView,137.62,2,0.0,60.5528,68.81,2023,7
5027,APJ-2023-130953,2023-07-30,Michael King,Singapore,Singapore,APJ,APAC,FedEx,Transportation,SMB,FinanceHub,302.67,3,0.0,72.6408,100.89,2023,7
5028,APJ-2020-151792,2020-09-02,Jennifer Bailey,Australia,Sydney,APJ,ANZ,Cisco Systems,Tech,SMB,Data Smasher,239.976,3,0.2,53.9946,99.99,2020,9
5029,AMER-2023-139304,2023-01-30,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,Energy,SMB,ChatBot Plugin,8.34,3,0.0,2.1684,2.78,2023,1
5030,AMER-2023-139304,2023-01-30,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,Energy,SMB,Support,8.57,1,0.0,2.2282,8.57,2023,1
5031,AMER-2023-139304,2023-01-30,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,119.616,8,0.2,40.3704,18.689999999999998,2023,1
5032,AMER-2022-155166,2022-12-27,Chloe Underwood,Argentina,Buenos Aires,AMER,LATAM,American Express,Finance,Strategic,FinanceHub,212.94,3,0.0,25.5528,70.98,2022,12
5033,AMER-2022-155166,2022-12-27,Chloe Underwood,Argentina,Buenos Aires,AMER,LATAM,American Express,Finance,Strategic,OneView,26.49,1,0.0,7.4172,26.49,2022,12
5034,EMEA-2021-103954,2021-08-09,Boris Baker,Italy,Milan,EMEA,EU,Phillips 66,Energy,Enterprise,Marketing Suite,687.4,5,0.0,48.118,137.48,2021,8
5035,AMER-2020-169803,2020-04-06,Emma Stewart,Canada,Toronto,AMER,NAMER,Marathon Petroleum,Energy,Strategic,ContactMatcher,653.55,3,0.0,111.1035,217.85,2020,4
5036,AMER-2020-169803,2020-04-06,Emma Stewart,Canada,Toronto,AMER,NAMER,Marathon Petroleum,Energy,Strategic,Data Smasher,33.9,2,0.0,2.034,16.95,2020,4
5037,APJ-2023-141719,2023-11-18,Benjamin Fisher,Australia,Wollongong,APJ,ANZ,Chevron,Energy,SMB,Data Smasher,239.96,5,0.2,83.986,59.989999999999995,2023,11
5038,APJ-2021-136469,2021-07-11,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,Energy,Strategic,ContactMatcher,199.836,4,0.3,-37.1124,71.37,2021,7
5039,APJ-2021-136469,2021-07-11,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,Energy,Strategic,Site Analytics,716.0,2,0.0,193.32,358.0,2021,7
5040,APJ-2021-136469,2021-07-11,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,Energy,Strategic,ContactMatcher,221.06,7,0.0,103.8982,31.580000000000002,2021,7
5041,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,Support,67.71,3,0.0,32.5008,22.569999999999997,2022,11
5042,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,OneView,129.92,4,0.0,38.976,32.48,2022,11
5043,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,SaaS Connector Pack,467.46,9,0.0,191.6586,51.94,2022,11
5044,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,Support,61.4,5,0.0,28.858,12.28,2022,11
5045,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,Marketing Suite - Gold,720.76,4,0.0,187.3976,180.19,2022,11
5046,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,ContactMatcher,5.184,3,0.2,1.8144,2.1599999999999997,2022,11
5047,AMER-2022-158694,2022-11-11,Emma Greene,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,ChatBot Plugin,14.7,5,0.0,3.969,2.94,2022,11
5048,APJ-2020-104759,2020-03-31,Victor Avery,Australia,Sydney,APJ,ANZ,Aetna,Healthcare,SMB,ContactMatcher,8.134,7,0.8,-13.8278,5.810000000000001,2020,3
5049,APJ-2020-104759,2020-03-31,Victor Avery,Australia,Sydney,APJ,ANZ,Aetna,Healthcare,SMB,Data Smasher,79.984,2,0.2,13.9972,49.989999999999995,2020,3
5050,AMER-2021-150511,2021-09-18,Anna Bower,Canada,Vancouver,AMER,NAMER,Airbus,Manufacturing,Enterprise,Support,18.54,2,0.0,8.7138,9.27,2021,9
5051,EMEA-2021-134922,2021-11-07,James Butler,France,Paris,EMEA,EU-WEST,Berkshire Hathaway,Finance,Strategic,SaaS Connector Pack - Gold,24.4,2,0.2,7.93,15.249999999999998,2021,11
5052,EMEA-2023-120607,2023-05-20,Max James,Finland,Helsinki,EMEA,NOR,Mitsubishi,Manufacturing,SMB,Support,195.64,4,0.0,91.9508,48.91,2023,5
5053,APJ-2021-141243,2021-01-03,Nathan Hughes,Japan,Aichi,APJ,JAPN,Nissan Motor,Transportation,SMB,Data Smasher,398.4,5,0.2,84.66,99.6,2021,1
5054,APJ-2021-141243,2021-01-03,Nathan Hughes,Japan,Aichi,APJ,JAPN,Nissan Motor,Transportation,SMB,ChatBot Plugin,7.056,3,0.2,0.7938,2.94,2021,1
5055,APJ-2021-141243,2021-01-03,Nathan Hughes,Japan,Aichi,APJ,JAPN,Nissan Motor,Transportation,SMB,Marketing Suite,1352.3976,9,0.32,-437.5404,220.98000000000002,2021,1
5056,AMER-2021-162166,2021-09-08,Amy Edmunds,United States,Buffalo,AMER,NAMER,Goldman Sachs Group,Finance,SMB,Support,26.4,5,0.0,11.88,5.279999999999999,2021,9
5057,AMER-2021-162166,2021-09-08,Amy Edmunds,United States,Buffalo,AMER,NAMER,Goldman Sachs Group,Finance,SMB,Marketing Suite - Gold,41.88,6,0.0,0.8376,6.98,2021,9
5058,EMEA-2022-120796,2022-04-04,Colin Morgan,France,Paris,EMEA,EU-WEST,Boeing,Manufacturing,SMB,ContactMatcher,99.846,9,0.7,-83.205,36.97999999999999,2022,4
5059,EMEA-2022-109722,2022-12-06,Michelle Thomson,Ireland,Limerick,EMEA,UKIR,Anthem,Healthcare,SMB,Site Analytics,699.98,2,0.0,195.9944,349.99,2022,12
5060,EMEA-2022-109722,2022-12-06,Michelle Thomson,Ireland,Limerick,EMEA,UKIR,Anthem,Healthcare,SMB,Marketing Suite - Gold,584.82,9,0.0,70.1784,64.98,2022,12
5061,EMEA-2021-136798,2021-05-08,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,State Farm Insurance Cos.,Finance,SMB,ContactMatcher,43.98,2,0.0,21.99,21.99,2021,5
5062,EMEA-2021-136798,2021-05-08,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,State Farm Insurance Cos.,Finance,SMB,Site Analytics,377.97,3,0.0,105.8316,125.99000000000001,2021,5
5063,EMEA-2021-136798,2021-05-08,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,State Farm Insurance Cos.,Finance,SMB,SaaS Connector Pack,123.96,3,0.0,11.1564,41.32,2021,5
5064,APJ-2023-122196,2023-09-23,Ian Ross,Philippines,Manila,APJ,APAC,Procter & Gamble,Consumer Products,SMB,Site Analytics,391.98,2,0.0,113.6742,195.99,2023,9
5065,EMEA-2023-142090,2023-12-01,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Apple,Tech,SMB,Data Smasher,383.976,3,0.2,81.5949,159.98999999999998,2023,12
5066,EMEA-2023-142090,2023-12-01,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Apple,Tech,SMB,ContactMatcher,1781.682,7,0.4,-653.2834,424.21000000000004,2023,12
5067,AMER-2023-160934,2023-01-16,Dan Rutherford,United States,New York City,AMER,NAMER,Phillips 66,Energy,Enterprise,ChatBot Plugin,21.4,5,0.0,6.206,4.279999999999999,2023,1
5068,AMER-2020-124478,2020-08-08,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Glencore,Misc,Enterprise,Alchemy,549.99,1,0.0,274.995,549.99,2020,8
5069,AMER-2020-124478,2020-08-08,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Glencore,Misc,Enterprise,OneView,167.535,3,0.1,37.23,62.050000000000004,2020,8
5070,AMER-2020-124478,2020-08-08,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Glencore,Misc,Enterprise,SaaS Connector Pack - Gold,38.34,3,0.0,17.253,12.780000000000001,2020,8
5071,AMER-2020-124478,2020-08-08,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Glencore,Misc,Enterprise,SaaS Connector Pack,53.88,6,0.0,22.6296,8.98,2020,8
5072,AMER-2020-124478,2020-08-08,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Glencore,Misc,Enterprise,Site Analytics,299.98,2,0.0,83.9944,149.99,2020,8
5073,AMER-2021-145485,2021-11-05,Amelia Chapman,United States,Los Angeles,AMER,NAMER,Bosch,Tech,SMB,Marketing Suite - Gold,62.8,4,0.0,15.7,15.7,2021,11
5074,AMER-2023-151071,2023-04-26,Ella Springer,United States,New York City,AMER,NAMER,Mitsubishi,Manufacturing,SMB,ContactMatcher,13.904,2,0.2,4.5188,8.69,2023,4
5075,APJ-2020-134572,2020-04-20,Irene Walsh,Japan,Tokyo,APJ,JAPN,Wells Fargo,Finance,SMB,ContactMatcher,744.1,5,0.3,-95.67,212.6,2020,4
5076,APJ-2020-134572,2020-04-20,Irene Walsh,Japan,Tokyo,APJ,JAPN,Wells Fargo,Finance,SMB,Marketing Suite - Gold,44.84,5,0.2,5.605,11.21,2020,4
5077,APJ-2020-134572,2020-04-20,Irene Walsh,Japan,Tokyo,APJ,JAPN,Wells Fargo,Finance,SMB,ContactMatcher,401.59,2,0.3,-131.951,286.85,2020,4
5078,EMEA-2023-143217,2023-11-12,Edward Mathis,Italy,Milan,EMEA,EU,Airbus,Manufacturing,Enterprise,ContactMatcher,18.24,3,0.0,8.5728,6.079999999999999,2023,11
5079,AMER-2023-133312,2023-11-26,Wanda Gill,United States,Los Angeles,AMER,NAMER,Verizon Communications,Communications,SMB,Marketing Suite,359.499,3,0.15,-29.6058,140.98000000000002,2023,11
5080,AMER-2023-133312,2023-11-26,Wanda Gill,United States,Los Angeles,AMER,NAMER,Verizon Communications,Communications,SMB,Marketing Suite - Gold,10.48,1,0.0,2.8296,10.48,2023,11
5081,AMER-2021-137533,2021-12-18,Jack Graham,Mexico,Tijuana,AMER,LATAM,Microsoft,Tech,Enterprise,Support,20.736,4,0.2,7.2576,6.4799999999999995,2021,12
5082,EMEA-2022-155138,2022-09-09,Max Morgan,Sweden,Gothenburg,EMEA,NOR,Tyson Foods,Consumer Products,SMB,Data Smasher,35.168,4,0.2,8.3524,10.989999999999998,2022,9
5083,EMEA-2022-155138,2022-09-09,Max Morgan,Sweden,Gothenburg,EMEA,NOR,Tyson Foods,Consumer Products,SMB,Support,64.704,3,0.2,23.4552,26.959999999999994,2022,9
5084,APJ-2022-108350,2022-06-07,Madeleine Cameron,South Korea,Incheon,APJ,APAC,Marathon Petroleum,Energy,Strategic,Support,105.52,4,0.0,48.5392,26.38,2022,6
5085,APJ-2021-144302,2021-06-19,Andrea Hughes,Japan,Aichi,APJ,JAPN,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,5.792,2,0.8,-9.5568,14.480000000000002,2021,6
5086,EMEA-2021-109001,2021-03-05,Brandon Kerr,France,Paris,EMEA,EU-WEST,J.P. Morgan Chase & Co.,Finance,Strategic,Site Analytics,466.158,7,0.4,-93.2316,110.99000000000001,2021,3
5087,EMEA-2021-109001,2021-03-05,Brandon Kerr,France,Paris,EMEA,EU-WEST,J.P. Morgan Chase & Co.,Finance,Strategic,Data Smasher,10.312,1,0.2,-1.289,12.889999999999999,2021,3
5088,EMEA-2021-109001,2021-03-05,Brandon Kerr,France,Paris,EMEA,EU-WEST,J.P. Morgan Chase & Co.,Finance,Strategic,ContactMatcher,2.556,3,0.7,-1.7892,2.84,2021,3
5089,EMEA-2023-132738,2023-08-05,Paul Martin,Russia,Moscow,EMEA,EU-EAST,BNP Paribas,Finance,Strategic,Support,7.968,2,0.2,2.8884,4.9799999999999995,2023,8
5090,EMEA-2023-132738,2023-08-05,Paul Martin,Russia,Moscow,EMEA,EU-EAST,BNP Paribas,Finance,Strategic,SaaS Connector Pack - Gold,8.784,1,0.2,3.1842,10.98,2023,8
5091,EMEA-2023-156720,2023-12-31,Max Morgan,Russia,Moscow,EMEA,EU-EAST,Tyson Foods,Consumer Products,SMB,Storage,3.024,3,0.2,-0.6048,1.26,2023,12
5092,EMEA-2021-119102,2021-05-23,Zoe Avery,Norway,Oslo,EMEA,NOR,Apple,Tech,Strategic,Marketing Suite - Gold,51.45,3,0.0,13.8915,17.150000000000002,2021,5
5093,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,OneView,14.016,4,0.8,-31.536,17.520000000000003,2020,12
5094,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,ContactMatcher,214.95,5,0.5,-120.372,85.97999999999999,2020,12
5095,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,Site Analytics,35.04,4,0.2,-7.008,10.95,2020,12
5096,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,SaaS Connector Pack,10.776,3,0.6,-4.8492,8.979999999999999,2020,12
5097,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,ContactMatcher,4.6,2,0.8,-8.05,11.500000000000002,2020,12
5098,APJ-2020-140452,2020-12-06,Colin Hamilton,Australia,Sydney,APJ,ANZ,Abbott Laboratories,Healthcare,SMB,Marketing Suite - Gold,35.168,2,0.2,-8.3524,21.979999999999997,2020,12
5099,AMER-2021-141936,2021-08-07,Max Marshall,United States,Indianapolis,AMER,NAMER,Boeing,Manufacturing,Enterprise,ContactMatcher,19.152,3,0.2,6.4638,7.98,2021,8
5100,APJ-2020-158442,2020-03-17,Evan Jackson,Japan,Aichi,APJ,JAPN,Allianz,Finance,SMB,ChatBot Plugin,4.448,2,0.2,0.3336,2.7800000000000002,2020,3
5101,APJ-2020-158442,2020-03-17,Evan Jackson,Japan,Aichi,APJ,JAPN,Allianz,Finance,SMB,Support,5.184,1,0.2,1.8792,6.4799999999999995,2020,3
5102,APJ-2020-158442,2020-03-17,Evan Jackson,Japan,Aichi,APJ,JAPN,Allianz,Finance,SMB,Support,15.552,3,0.2,5.4432,6.4799999999999995,2020,3
5103,EMEA-2021-167374,2021-03-26,Jonathan Brown,France,Paris,EMEA,EU-WEST,Oracle,Tech,SMB,Support,40.032,6,0.2,12.51,8.339999999999998,2021,3
5104,EMEA-2021-167374,2021-03-26,Jonathan Brown,France,Paris,EMEA,EU-WEST,Oracle,Tech,SMB,Data Smasher,16.776,3,0.2,5.0328,6.989999999999999,2021,3
5105,EMEA-2020-116568,2020-12-14,Isaac Robertson,Germany,Stuttgart,EMEA,EU-WEST,Daimler,Transportation,SMB,FinanceHub,186.304,4,0.2,13.9728,58.22,2020,12
5106,EMEA-2021-147102,2021-09-19,Audrey Alsop,Finland,Helsinki,EMEA,NOR,Trafigura Group,Finance,Strategic,Data Smasher,66.36,4,0.0,23.226,16.59,2021,9
5107,EMEA-2023-132213,2023-04-26,Max Marshall,South Africa,Johannesburg,EMEA,MEA,Boeing,Manufacturing,Enterprise,ChatBot Plugin,42.048,9,0.2,5.256,5.84,2023,4
5108,EMEA-2023-132213,2023-04-26,Max Marshall,South Africa,Johannesburg,EMEA,MEA,Boeing,Manufacturing,Enterprise,ChatBot Plugin,67.92,5,0.2,6.792,16.979999999999997,2023,4
5109,EMEA-2020-138450,2020-10-18,Maria James,France,Paris,EMEA,EU-WEST,Allianz,Finance,Strategic,SaaS Connector Pack - Gold,52.512,6,0.2,19.692,10.94,2020,10
5110,EMEA-2020-138450,2020-10-18,Maria James,France,Paris,EMEA,EU-WEST,Allianz,Finance,Strategic,Marketing Suite - Gold,186.912,6,0.2,-35.046,38.94,2020,10
5111,EMEA-2020-138450,2020-10-18,Maria James,France,Paris,EMEA,EU-WEST,Allianz,Finance,Strategic,Support,10.048,4,0.2,3.14,3.1399999999999997,2020,10
5112,APJ-2021-153073,2021-11-13,Steven Coleman,Australia,Sydney,APJ,ANZ,American Express,Finance,SMB,SaaS Connector Pack,17.496,9,0.6,-7.4358,4.859999999999999,2021,11
5113,APJ-2022-147970,2022-01-31,Kylie Poole,Japan,Aichi,APJ,JAPN,Lukoil,Energy,SMB,Support,15.552,3,0.2,5.4432,6.4799999999999995,2022,1
5114,APJ-2022-150658,2022-11-18,Leonard Springer,New Zealand,Wellington,APJ,ANZ,Tyson Foods,Consumer Products,SMB,ContactMatcher,10.776,3,0.2,3.3675,4.489999999999999,2022,11
5115,EMEA-2023-125640,2023-07-26,Victor Avery,France,Paris,EMEA,EU-WEST,Aetna,Healthcare,SMB,FinanceHub,3.304,1,0.2,1.0738,4.13,2023,7
5116,EMEA-2023-154137,2023-11-12,Jan Hardacre,United Kingdom,London,EMEA,UKIR,News Corp.,Misc,SMB,Marketing Suite - Gold,35.48,1,0.0,0.0,35.48,2023,11
5117,EMEA-2021-127173,2021-09-26,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Oracle,Tech,SMB,Storage,34.44,3,0.0,16.1868,11.479999999999999,2021,9
5118,EMEA-2021-127173,2021-09-26,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Oracle,Tech,SMB,Big Ol Database,629.93,7,0.0,296.0671,89.99,2021,9
5119,EMEA-2021-127173,2021-09-26,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Oracle,Tech,SMB,ContactMatcher,79.056,9,0.2,28.6578,10.979999999999999,2021,9
5120,EMEA-2020-149538,2020-04-04,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,Carrefour,Retail,Strategic,Marketing Suite - Gold,232.55,5,0.0,9.302,46.510000000000005,2020,4
5121,EMEA-2020-149538,2020-04-04,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,Carrefour,Retail,Strategic,Data Smasher,99.98,2,0.0,42.9914,49.99,2020,4
5122,EMEA-2020-149538,2020-04-04,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,Carrefour,Retail,Strategic,Support,19.44,3,0.0,9.3312,6.48,2020,4
5123,EMEA-2020-149538,2020-04-04,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,Carrefour,Retail,Strategic,Support,12.96,2,0.0,6.3504,6.48,2020,4
5124,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,ContactMatcher,464.292,9,0.4,-108.3348,85.97999999999999,2020,9
5125,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,SaaS Connector Pack - Gold,68.46,7,0.0,31.4916,9.78,2020,9
5126,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,Big Ol Database,2799.96,4,0.0,1371.9804,699.99,2020,9
5127,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,OneView,601.3,2,0.0,198.429,300.65,2020,9
5128,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,Site Analytics,16.99,1,0.0,4.4174,16.99,2020,9
5129,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,Site Analytics,287.97,3,0.0,80.6316,95.99000000000001,2020,9
5130,EMEA-2020-160766,2020-09-14,Phil Mills,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,SMB,Support,44.82,9,0.0,21.0654,4.98,2020,9
5131,AMER-2023-146626,2023-12-30,Trevor Clark,United States,San Francisco,AMER,NAMER,Allianz,Finance,Strategic,SaaS Connector Pack,101.12,8,0.0,37.4144,12.64,2023,12
5132,EMEA-2021-123330,2021-06-21,Sean Scott,Germany,Stuttgart,EMEA,EU-WEST,Prudential Financial,Finance,SMB,Site Analytics,107.976,3,0.2,37.7916,44.99,2021,6
5133,EMEA-2023-155607,2023-11-27,Owen Scott,United Kingdom,London,EMEA,UKIR,News Corp.,Misc,Enterprise,OneView,58.73,7,0.0,14.6825,8.389999999999999,2023,11
5134,EMEA-2023-155607,2023-11-27,Owen Scott,United Kingdom,London,EMEA,UKIR,News Corp.,Misc,Enterprise,ContactMatcher,93.344,4,0.2,32.6704,29.169999999999998,2023,11
5135,AMER-2022-151323,2022-10-24,Nathan Marshall,Canada,Toronto,AMER,NAMER,Royal Dutch Shell,Energy,Enterprise,Storage,17.05,5,0.0,8.184,3.41,2022,10
5136,AMER-2021-146696,2021-12-14,Rose James,United States,Seattle,AMER,NAMER,Engie,Energy,SMB,ContactMatcher,8.096,2,0.2,2.7324,5.06,2021,12
5137,APJ-2022-128972,2022-11-14,Joanne Forsyth,Singapore,Singapore,APJ,APAC,PepsiCo,Consumer Products,Strategic,SaaS Connector Pack,30.36,4,0.0,13.0548,7.59,2022,11
5138,EMEA-2023-128335,2023-09-30,Jonathan Ball,United Kingdom,Edinburgh,EMEA,UKIR,AmerisourceBergen,Healthcare,SMB,SaaS Connector Pack - Gold,23.34,3,0.0,10.9698,7.78,2023,9
5139,EMEA-2023-128335,2023-09-30,Jonathan Ball,United Kingdom,Edinburgh,EMEA,UKIR,AmerisourceBergen,Healthcare,SMB,Support,51.55,5,0.0,24.2285,10.309999999999999,2023,9
5140,AMER-2021-154886,2021-11-08,Gordon Burgess,United States,Los Angeles,AMER,NAMER,Pemex,Energy,SMB,Data Smasher,119.9,2,0.0,43.164,59.95,2021,11
5141,EMEA-2022-111213,2022-04-02,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,Finance,SMB,FinanceHub,1317.492,6,0.1,292.776,243.98,2022,4
5142,EMEA-2022-111213,2022-04-02,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,Finance,SMB,Support,63.84,8,0.0,18.5136,7.98,2022,4
5143,EMEA-2022-111213,2022-04-02,Liam Paige,United Kingdom,London,EMEA,UKIR,Allianz,Finance,SMB,ContactMatcher,3.592,1,0.2,1.1225,4.49,2022,4
5144,AMER-2023-161333,2023-02-03,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,Healthcare,SMB,SaaS Connector Pack,86.26,2,0.0,29.3284,43.13,2023,2
5145,AMER-2023-161333,2023-02-03,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,Healthcare,SMB,Marketing Suite - Gold,139.04,4,0.0,38.9312,34.76,2023,2
5146,AMER-2023-161333,2023-02-03,Gordon Parr,United States,New York City,AMER,NAMER,Aetna,Healthcare,SMB,OneView,46.8,4,0.0,16.38,11.7,2023,2
5147,AMER-2023-128734,2023-12-25,Evan Ogden,Chile,Santiago,AMER,LATAM,Oracle,Tech,Enterprise,SaaS Connector Pack,8.544,4,0.2,1.9224,2.67,2023,12
5148,AMER-2023-128734,2023-12-25,Evan Ogden,Chile,Santiago,AMER,LATAM,Oracle,Tech,Enterprise,FinanceHub,842.376,3,0.2,105.297,350.98999999999995,2023,12
5149,EMEA-2020-141796,2020-06-21,Alison Howard,United Kingdom,Newcastle,EMEA,UKIR,Kroger,Retail,SMB,Site Analytics,1214.85,3,0.0,352.3065,404.95,2020,6
5150,AMER-2023-125101,2023-03-07,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,Finance,Strategic,Marketing Suite - Gold,67.78,2,0.0,16.945,33.89,2023,3
5151,EMEA-2023-169929,2023-09-26,Rose Ball,Netherlands,The Hague,EMEA,EU-WEST,Target,Retail,Strategic,Marketing Suite - Gold,39.9,5,0.0,10.374,7.9799999999999995,2023,9
5152,EMEA-2020-121566,2020-06-30,Deirdre Ogden,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,Finance,SMB,ContactMatcher,2.688,1,0.2,0.84,3.36,2020,6
